TypeDoc	TypeJP	Depart	DateRetour	Chalut	Casier	Nasse	Pots	tremail tremail	Turlutte	qseqdebut	qseqfin	Date Jour	NPage	Esp1	Esp2	Esp3	Esp4	Esp5	Esp6	Esp7	Esp8	Esp9	Esp10	Esp11	Esp12	Esp13	Esp14	Esp15	Esp16	PREFIXE
V	V	V	V	V	V	V	V	V	V	V	V	26/09/2016	PE2452	1300.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	795.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	27/09/2016	PE2452	640.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1560.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	28/09/2016	PE2452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3230.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	29/09/2016	PE2452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2840.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	30/09/2016	PE2453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2940.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	01/10/2016	PE2453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3195.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	02/10/2016	PE2453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2355.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	03/10/2016	PE2453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3330.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	04/10/2016	PE2453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4305.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	05/10/2016	PE2454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3530.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	06/10/2016	PE2454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4905.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	07/10/2016	PE2454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5965.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	08/10/2016	PE2454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3335.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	09/10/2016	PE2454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8600.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	10/10/2016	PE2455	70.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2370.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	11/10/2016	PE2455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4390.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	12/10/2016	PE2455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1540.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	13/10/2016	PE2455	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2710.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	14/10/2016	PE2455	0.0	0.0	480.0	135.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1875.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	15/10/2016	PE2456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	235.0	0.0	PE
Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin
MARREE	HAUTIRIERE	09/10/2016	18/10/2016	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	PE1908	PE1909	09/10/2016	PE1908	630.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	810.0	0.0	0.0	0.0	0.0	0.0	4482.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	10/10/2016	PE1908	5880.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27675.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	11/10/2016	PE1908	810.0	0.0	35940.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	12/10/2016	PE1908	27660.0	0.0	35340.0	0.0	2580.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2052.0	459.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	13/10/2016	PE1908	36000.0	0.0	12210.0	0.0	3030.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7533.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	14/10/2016	PE1909	37020.0	0.0	36600.0	0.0	210.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7209.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	15/10/2016	PE1909	6720.0	0.0	11610.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6480.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	16/10/2016	PE1909	20970.0	0.0	0.0	0.0	1260.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6750.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	17/10/2016	PE1909	300.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	990.0	0.0	0.0	0.0	0.0	0.0	5589.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	18/10/2016	PE1909	18090.0	0.0	0.0	0.0	38700.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31671.0	0.0	PE
Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin
MARREE	HAUTIRIERE	22/09/2016	08/10/2016	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	PE2701	PE2704	22/09/2016	PE2701	540.0	6900.0	5640.0	0.0	18840.0	0.0	3726.0	0.0	9600.0	0.0	135.0	0.0	0.0	162.0	24192.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	23/09/2016	PE2701	30600.0	55200.0	11490.0	0.0	240.0	0.0	189.0	0.0	3600.0	0.0	0.0	0.0	0.0	0.0	25569.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	24/09/2016	PE2701	89940.0	39900.0	300.0	0.0	8070.0	0.0	15147.0	0.0	2250.0	0.0	0.0	0.0	0.0	0.0	25488.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	25/09/2016	PE2701	52980.0	32340.0	3030.0	0.0	33480.0	0.0	0.0	0.0	2370.0	0.0	0.0	0.0	0.0	0.0	16308.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	26/09/2016	PE2701	41370.0	0.0	0.0	0.0	49350.0	0.0	0.0	0.0	10050.0	0.0	0.0	0.0	0.0	0.0	5400.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	27/09/2016	PE2702	48390.0	0.0	0.0	0.0	2790.0	0.0	0.0	0.0	1800.0	0.0	0.0	0.0	0.0	0.0	17145.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	28/09/2016	PE2702	50700.0	0.0	0.0	0.0	1050.0	0.0	0.0	0.0	1500.0	0.0	0.0	0.0	0.0	0.0	18360.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	29/09/2016	PE2702	11520.0	0.0	0.0	0.0	660.0	0.0	0.0	0.0	1050.0	0.0	0.0	0.0	0.0	0.0	19170.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	30/09/2016	PE2702	57750.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1740.0	0.0	0.0	0.0	0.0	0.0	17226.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	01/10/2016	PE2702	81120.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1200.0	0.0	0.0	0.0	0.0	0.0	24543.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	02/10/2016	PE2703	17400.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12825.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	03/10/2016	PE2703	1800.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17280.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	04/10/2016	PE2703	2400.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26325.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	05/10/2016	PE2703	50250.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32670.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	06/10/2016	PE2703	18510.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29403.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	07/10/2016	PE2704	14790.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	945.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	08/10/2016	PE2704	7410.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin
MARREE	HAUTIRIERE	25/09/2016	18/10/2016	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	PE2751	PE2755	25/09/2016	PE2751	570.0	0.0	1290.0	0.0	780.0	0.0	0.0	0.0	420.0	0.0	2592.0	0.0	0.0	270.0	25002.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	26/09/2016	PE2751	2100.0	0.0	25020.0	0.0	3420.0	0.0	0.0	0.0	1080.0	0.0	12096.0	0.0	0.0	0.0	12555.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	27/09/2016	PE2751	39060.0	0.0	22680.0	0.0	2070.0	0.0	0.0	0.0	1620.0	0.0	2484.0	0.0	0.0	0.0	7641.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	28/09/2016	PE2751	17190.0	0.0	1920.0	0.0	43620.0	0.0	0.0	0.0	4890.0	0.0	2700.0	0.0	0.0	0.0	540.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	29/09/2016	PE2751	42390.0	0.0	40920.0	0.0	62370.0	0.0	0.0	0.0	9000.0	0.0	405.0	0.0	0.0	0.0	6939.0	486.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	30/09/2016	PE2752	37410.0	0.0	5190.0	0.0	13470.0	0.0	0.0	0.0	360.0	0.0	0.0	0.0	0.0	0.0	7938.0	1107.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	01/10/2016	PE2752	18630.0	0.0	2400.0	0.0	0.0	0.0	0.0	0.0	510.0	0.0	0.0	0.0	0.0	0.0	6021.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	02/10/2016	PE2752	17190.0	0.0	390.0	0.0	0.0	0.0	0.0	0.0	2370.0	0.0	0.0	0.0	0.0	0.0	2214.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	03/10/2016	PE2752	21480.0	0.0	34410.0	0.0	0.0	0.0	0.0	0.0	180.0	0.0	0.0	0.0	0.0	0.0	15741.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	04/10/2016	PE2752	19890.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10206.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	05/10/2016	PE2753	62220.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3888.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	06/10/2016	PE2753	82530.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3537.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	07/10/2016	PE2753	39450.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1107.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	08/10/2016	PE2753	18330.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1350.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	09/10/2016	PE2753	6240.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1863.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	10/10/2016	PE2754	7110.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	11/10/2016	PE2754	21360.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	12/10/2016	PE2754	36510.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	13/10/2016	PE2754	7200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	14/10/2016	PE2754	18780.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	15/10/2016	PE2755	9720.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	16/10/2016	PE2755	11580.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	17/10/2016	PE2755	6240.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	18/10/2016	PE2755	15570.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin
MARREE	HAUTIRIERE	29/09/2016	15/10/2016	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	PE1854	PE1857	29/09/2016	PE1854	2190.0	2370.0	270.0	0.0	7980.0	0.0	0.0	0.0	240.0	0.0	0.0	0.0	0.0	0.0	18387.0	2133.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	30/09/2016	PE1854	16710.0	5040.0	46380.0	0.0	5670.0	0.0	0.0	0.0	7980.0	0.0	0.0	0.0	0.0	0.0	19764.0	1026.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	01/10/2016	PE1854	25830.0	55470.0	41580.0	0.0	780.0	0.0	0.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	20250.0	2241.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	02/10/2016	PE1854	25260.0	141300.0	11880.0	0.0	180.0	0.0	0.0	0.0	90.0	0.0	0.0	0.0	0.0	0.0	459.0	567.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	03/10/2016	PE1854	18060.0	134700.0	1530.0	0.0	84900.0	0.0	0.0	0.0	120.0	0.0	0.0	0.0	0.0	0.0	2811.0	6237.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	04/10/2016	PE1855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	05/10/2016	PE1855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	06/10/2016	PE1855	83490.0	47430.0	4260.0	0.0	4230.0	0.0	0.0	0.0	600.0	0.0	0.0	0.0	0.0	0.0	10773.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	07/10/2016	PE1855	35730.0	0.0	25470.0	0.0	22560.0	0.0	0.0	0.0	90.0	0.0	0.0	0.0	0.0	0.0	30348.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	08/10/2016	PE1855	780.0	0.0	15930.0	0.0	4590.0	0.0	0.0	0.0	3600.0	0.0	0.0	0.0	0.0	0.0	18090.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	09/10/2016	PE1856	22350.0	0.0	0.0	0.0	8700.0	0.0	0.0	0.0	5310.0	0.0	0.0	0.0	0.0	0.0	31455.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	10/10/2016	PE1856	0.0	0.0	0.0	0.0	150.0	0.0	0.0	0.0	2790.0	0.0	0.0	0.0	0.0	0.0	74952.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	11/10/2016	PE1856	18030.0	0.0	0.0	0.0	840.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54459.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	12/10/2016	PE1856	15930.0	0.0	0.0	0.0	1590.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	13/10/2016	PE1856	0.0	0.0	0.0	0.0	2190.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	540.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	14/10/2016	PE1857	2670.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2727.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	15/10/2016	PE1857	630.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	213.0	0.0	PE
Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin
MARREE	HAUTIRIERE	30/09/2016	17/10/2016	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	PE3151	PE3154	30/09/2016	PE3151	7830.0	0.0	6120.0	0.0	180.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1188.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	01/10/2016	PE3151	49260.0	0.0	6000.0	0.0	240.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1134.0	4671.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	02/10/2016	PE3151	19440.0	0.0	1500.0	0.0	300.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2295.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	03/10/2016	PE3151	13170.0	0.0	6150.0	0.0	300.0	0.0	0.0	0.0	0.0	0.0	972.0	0.0	0.0	945.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	04/10/2016	PE3151	54150.0	0.0	0.0	0.0	930.0	0.0	0.0	0.0	0.0	0.0	108.0	0.0	0.0	1215.0	864.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	05/10/2016	PE3152	57390.0	0.0	150.0	0.0	2880.0	0.0	0.0	0.0	0.0	0.0	1458.0	0.0	0.0	1620.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	06/10/2016	PE3152	84870.0	0.0	0.0	0.0	2280.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	540.0	189.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	07/10/2016	PE3152	21810.0	0.0	1260.0	0.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1215.0	162.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	08/10/2016	PE3152	23610.0	0.0	5220.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	540.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	09/10/2016	PE3152	67380.0	0.0	22590.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1701.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	10/10/2016	PE3153	10710.0	0.0	29430.0	0.0	2670.0	0.0	0.0	0.0	0.0	0.0	2916.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	11/10/2016	PE3153	19170.0	0.0	35640.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	378.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	12/10/2016	PE3153	36240.0	0.0	56970.0	0.0	870.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	13/10/2016	PE3153	25170.0	0.0	3300.0	0.0	120.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	14/10/2016	PE3153	54450.0	0.0	18810.0	0.0	2550.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	15/10/2016	PE3154	15630.0	0.0	0.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	16/10/2016	PE3154	6570.0	0.0	0.0	0.0	11520.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	17/10/2016	PE3154	29340.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin
MARREE	HAUTIRIERE	18/10/2016	31/10/2016	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	PE1858	PE1860	18/10/2016	PE1858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	216.0	756.0	1161.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	19/10/2016	PE1858	14790.0	0.0	0.0	0.0	3030.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0	30078.0	405.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	20/10/2016	PE1858	9300.0	76260.0	0.0	0.0	2460.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4968.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	21/10/2016	PE1858	2190.0	101940.0	0.0	0.0	7680.0	0.0	0.0	0.0	180.0	0.0	0.0	0.0	0.0	0.0	29214.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	22/10/2016	PE1858	3810.0	75150.0	0.0	0.0	6450.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30753.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	23/10/2016	PE1859	3390.0	902120.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	24/10/2016	PE1859	11580.0	96570.0	0.0	0.0	12990.0	0.0	0.0	0.0	120.0	0.0	0.0	0.0	0.0	0.0	12690.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	25/10/2016	PE1859	8940.0	68670.0	0.0	0.0	33090.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	81.0	19008.0	216.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	26/10/2016	PE1859	10920.0	0.0	0.0	0.0	75000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32211.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	27/10/2016	PE1859	79830.0	0.0	0.0	0.0	24540.0	0.0	0.0	0.0	120.0	0.0	0.0	0.0	0.0	0.0	60048.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	28/10/2016	PE1860	90000.0	0.0	0.0	0.0	6750.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6561.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	29/10/2016	PE1860	7170.0	0.0	0.0	0.0	18000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31806.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	30/10/2016	PE1860	0.0	0.0	0.0	0.0	24390.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19170.0	81.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	31/10/2016	PE1860	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30510.0	81.0	PE
Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin
