TypeDoc	TypeJP	Depart	DateRetour	Chalut	Casier	Nasse	Pots	tremail tremail	Turlutte	qseqdebut	qseqfin	Date Jour	NPage	Esp1	Esp2	Esp3	Esp4	Esp5	Esp6	Esp7	Esp8	Esp9	Esp10	Esp11	Esp12	Esp13	Esp14	Esp15	Esp16	PREFIXE
V	V	V	V	V	V	V	V	V	V	V	V	18/10/2016	PE1909	18090.0	18090.0	18090.0	18090.0	18090.0	18090.0	18090.0	18090.0	18090.0	18090.0	18090.0	18090.0	18090.0	18090.0	18090.0	18090.0	PE
Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin
MARREE	HAUTIRIERE	22/09/2016	08/10/2016	false	false	false	false	false	false	PE2701	PE2704	22/09/2016	PE2701	540.0	6900.0	5640.0	0.0	18840.0	0.0	3726.0	0.0	9600.0	0.0	135.0	0.0	0.0	162.0	24192.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	23/09/2016	PE2701	30600.0	30600.0	30600.0	30600.0	30600.0	30600.0	30600.0	30600.0	30600.0	30600.0	30600.0	30600.0	30600.0	30600.0	30600.0	30600.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	24/09/2016	PE2701	89940.0	89940.0	89940.0	89940.0	89940.0	89940.0	89940.0	89940.0	89940.0	89940.0	89940.0	89940.0	89940.0	89940.0	89940.0	89940.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	25/09/2016	PE2701	52980.0	52980.0	52980.0	52980.0	52980.0	52980.0	52980.0	52980.0	52980.0	52980.0	52980.0	52980.0	52980.0	52980.0	52980.0	52980.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	26/09/2016	PE2701	41370.0	41370.0	41370.0	41370.0	41370.0	41370.0	41370.0	41370.0	41370.0	41370.0	41370.0	41370.0	41370.0	41370.0	41370.0	41370.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	27/09/2016	PE2702	48390.0	48390.0	48390.0	48390.0	48390.0	48390.0	48390.0	48390.0	48390.0	48390.0	48390.0	48390.0	48390.0	48390.0	48390.0	48390.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	28/09/2016	PE2702	50700.0	50700.0	50700.0	50700.0	50700.0	50700.0	50700.0	50700.0	50700.0	50700.0	50700.0	50700.0	50700.0	50700.0	50700.0	50700.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	29/09/2016	PE2702	11520.0	11520.0	11520.0	11520.0	11520.0	11520.0	11520.0	11520.0	11520.0	11520.0	11520.0	11520.0	11520.0	11520.0	11520.0	11520.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	30/09/2016	PE2702	57750.0	57750.0	57750.0	57750.0	57750.0	57750.0	57750.0	57750.0	57750.0	57750.0	57750.0	57750.0	57750.0	57750.0	57750.0	57750.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	01/10/2016	PE2702	81120.0	81120.0	81120.0	81120.0	81120.0	81120.0	81120.0	81120.0	81120.0	81120.0	81120.0	81120.0	81120.0	81120.0	81120.0	81120.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	02/10/2016	PE2703	17400.0	17400.0	17400.0	17400.0	17400.0	17400.0	17400.0	17400.0	17400.0	17400.0	17400.0	17400.0	17400.0	17400.0	17400.0	17400.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	03/10/2016	PE2703	1800.0	1800.0	1800.0	1800.0	1800.0	1800.0	1800.0	1800.0	1800.0	1800.0	1800.0	1800.0	1800.0	1800.0	1800.0	1800.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	04/10/2016	PE2703	2400.0	2400.0	2400.0	2400.0	2400.0	2400.0	2400.0	2400.0	2400.0	2400.0	2400.0	2400.0	2400.0	2400.0	2400.0	2400.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	05/10/2016	PE2703	50250.0	50250.0	50250.0	50250.0	50250.0	50250.0	50250.0	50250.0	50250.0	50250.0	50250.0	50250.0	50250.0	50250.0	50250.0	50250.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	06/10/2016	PE2703	18510.0	18510.0	18510.0	18510.0	18510.0	18510.0	18510.0	18510.0	18510.0	18510.0	18510.0	18510.0	18510.0	18510.0	18510.0	18510.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	07/10/2016	PE2704	14790.0	14790.0	14790.0	14790.0	14790.0	14790.0	14790.0	14790.0	14790.0	14790.0	14790.0	14790.0	14790.0	14790.0	14790.0	14790.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	08/10/2016	PE2704	7410.0	7410.0	7410.0	7410.0	7410.0	7410.0	7410.0	7410.0	7410.0	7410.0	7410.0	7410.0	7410.0	7410.0	7410.0	7410.0	PE
Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin
MARREE	HAUTIRIERE	25/09/2016	18/10/2016	false	false	false	false	false	false	PE2751	PE2755	25/09/2016	PE2751	570.0	0.0	1290.0	0.0	780.0	0.0	0.0	0.0	420.0	0.0	2592.0	0.0	0.0	270.0	25002.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	26/09/2016	PE2751	2100.0	2100.0	2100.0	2100.0	2100.0	2100.0	2100.0	2100.0	2100.0	2100.0	2100.0	2100.0	2100.0	2100.0	2100.0	2100.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	27/09/2016	PE2751	39060.0	39060.0	39060.0	39060.0	39060.0	39060.0	39060.0	39060.0	39060.0	39060.0	39060.0	39060.0	39060.0	39060.0	39060.0	39060.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	28/09/2016	PE2751	17190.0	17190.0	17190.0	17190.0	17190.0	17190.0	17190.0	17190.0	17190.0	17190.0	17190.0	17190.0	17190.0	17190.0	17190.0	17190.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	29/09/2016	PE2751	42390.0	42390.0	42390.0	42390.0	42390.0	42390.0	42390.0	42390.0	42390.0	42390.0	42390.0	42390.0	42390.0	42390.0	42390.0	42390.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	30/09/2016	PE2752	37410.0	37410.0	37410.0	37410.0	37410.0	37410.0	37410.0	37410.0	37410.0	37410.0	37410.0	37410.0	37410.0	37410.0	37410.0	37410.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	01/10/2016	PE2752	18630.0	18630.0	18630.0	18630.0	18630.0	18630.0	18630.0	18630.0	18630.0	18630.0	18630.0	18630.0	18630.0	18630.0	18630.0	18630.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	02/10/2016	PE2752	17190.0	17190.0	17190.0	17190.0	17190.0	17190.0	17190.0	17190.0	17190.0	17190.0	17190.0	17190.0	17190.0	17190.0	17190.0	17190.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	03/10/2016	PE2752	21480.0	21480.0	21480.0	21480.0	21480.0	21480.0	21480.0	21480.0	21480.0	21480.0	21480.0	21480.0	21480.0	21480.0	21480.0	21480.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	04/10/2016	PE2752	19890.0	19890.0	19890.0	19890.0	19890.0	19890.0	19890.0	19890.0	19890.0	19890.0	19890.0	19890.0	19890.0	19890.0	19890.0	19890.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	05/10/2016	PE2753	62220.0	62220.0	62220.0	62220.0	62220.0	62220.0	62220.0	62220.0	62220.0	62220.0	62220.0	62220.0	62220.0	62220.0	62220.0	62220.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	06/10/2016	PE2753	82530.0	82530.0	82530.0	82530.0	82530.0	82530.0	82530.0	82530.0	82530.0	82530.0	82530.0	82530.0	82530.0	82530.0	82530.0	82530.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	07/10/2016	PE2753	39450.0	39450.0	39450.0	39450.0	39450.0	39450.0	39450.0	39450.0	39450.0	39450.0	39450.0	39450.0	39450.0	39450.0	39450.0	39450.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	08/10/2016	PE2753	18330.0	18330.0	18330.0	18330.0	18330.0	18330.0	18330.0	18330.0	18330.0	18330.0	18330.0	18330.0	18330.0	18330.0	18330.0	18330.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	09/10/2016	PE2753	6240.0	6240.0	6240.0	6240.0	6240.0	6240.0	6240.0	6240.0	6240.0	6240.0	6240.0	6240.0	6240.0	6240.0	6240.0	6240.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	10/10/2016	PE2754	7110.0	7110.0	7110.0	7110.0	7110.0	7110.0	7110.0	7110.0	7110.0	7110.0	7110.0	7110.0	7110.0	7110.0	7110.0	7110.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	11/10/2016	PE2754	21360.0	21360.0	21360.0	21360.0	21360.0	21360.0	21360.0	21360.0	21360.0	21360.0	21360.0	21360.0	21360.0	21360.0	21360.0	21360.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	12/10/2016	PE2754	36510.0	36510.0	36510.0	36510.0	36510.0	36510.0	36510.0	36510.0	36510.0	36510.0	36510.0	36510.0	36510.0	36510.0	36510.0	36510.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	13/10/2016	PE2754	7200.0	7200.0	7200.0	7200.0	7200.0	7200.0	7200.0	7200.0	7200.0	7200.0	7200.0	7200.0	7200.0	7200.0	7200.0	7200.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	14/10/2016	PE2754	18780.0	18780.0	18780.0	18780.0	18780.0	18780.0	18780.0	18780.0	18780.0	18780.0	18780.0	18780.0	18780.0	18780.0	18780.0	18780.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	15/10/2016	PE2755	9720.0	9720.0	9720.0	9720.0	9720.0	9720.0	9720.0	9720.0	9720.0	9720.0	9720.0	9720.0	9720.0	9720.0	9720.0	9720.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	16/10/2016	PE2755	11580.0	11580.0	11580.0	11580.0	11580.0	11580.0	11580.0	11580.0	11580.0	11580.0	11580.0	11580.0	11580.0	11580.0	11580.0	11580.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	17/10/2016	PE2755	6240.0	6240.0	6240.0	6240.0	6240.0	6240.0	6240.0	6240.0	6240.0	6240.0	6240.0	6240.0	6240.0	6240.0	6240.0	6240.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	18/10/2016	PE2755	15570.0	15570.0	15570.0	15570.0	15570.0	15570.0	15570.0	15570.0	15570.0	15570.0	15570.0	15570.0	15570.0	15570.0	15570.0	15570.0	PE
Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin
MARREE	HAUTIRIERE	29/09/2016	15/10/2016	false	false	false	false	false	false	PE1854	PE1857	29/09/2016	PE1854	2190.0	2370.0	270.0	0.0	7980.0	0.0	0.0	0.0	240.0	0.0	0.0	0.0	0.0	0.0	18387.0	2133.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	30/09/2016	PE1854	16710.0	16710.0	16710.0	16710.0	16710.0	16710.0	16710.0	16710.0	16710.0	16710.0	16710.0	16710.0	16710.0	16710.0	16710.0	16710.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	01/10/2016	PE1854	25830.0	25830.0	25830.0	25830.0	25830.0	25830.0	25830.0	25830.0	25830.0	25830.0	25830.0	25830.0	25830.0	25830.0	25830.0	25830.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	02/10/2016	PE1854	25260.0	25260.0	25260.0	25260.0	25260.0	25260.0	25260.0	25260.0	25260.0	25260.0	25260.0	25260.0	25260.0	25260.0	25260.0	25260.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	03/10/2016	PE1854	18060.0	18060.0	18060.0	18060.0	18060.0	18060.0	18060.0	18060.0	18060.0	18060.0	18060.0	18060.0	18060.0	18060.0	18060.0	18060.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	04/10/2016	PE1855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	05/10/2016	PE1855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	06/10/2016	PE1855	83490.0	83490.0	83490.0	83490.0	83490.0	83490.0	83490.0	83490.0	83490.0	83490.0	83490.0	83490.0	83490.0	83490.0	83490.0	83490.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	07/10/2016	PE1855	35730.0	35730.0	35730.0	35730.0	35730.0	35730.0	35730.0	35730.0	35730.0	35730.0	35730.0	35730.0	35730.0	35730.0	35730.0	35730.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	08/10/2016	PE1855	780.0	780.0	780.0	780.0	780.0	780.0	780.0	780.0	780.0	780.0	780.0	780.0	780.0	780.0	780.0	780.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	09/10/2016	PE1856	22350.0	22350.0	22350.0	22350.0	22350.0	22350.0	22350.0	22350.0	22350.0	22350.0	22350.0	22350.0	22350.0	22350.0	22350.0	22350.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	10/10/2016	PE1856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	11/10/2016	PE1856	18030.0	18030.0	18030.0	18030.0	18030.0	18030.0	18030.0	18030.0	18030.0	18030.0	18030.0	18030.0	18030.0	18030.0	18030.0	18030.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	12/10/2016	PE1856	15930.0	15930.0	15930.0	15930.0	15930.0	15930.0	15930.0	15930.0	15930.0	15930.0	15930.0	15930.0	15930.0	15930.0	15930.0	15930.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	13/10/2016	PE1856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	14/10/2016	PE1857	2670.0	2670.0	2670.0	2670.0	2670.0	2670.0	2670.0	2670.0	2670.0	2670.0	2670.0	2670.0	2670.0	2670.0	2670.0	2670.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	15/10/2016	PE1857	630.0	630.0	630.0	630.0	630.0	630.0	630.0	630.0	630.0	630.0	630.0	630.0	630.0	630.0	630.0	630.0	PE
Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin
MARREE	HAUTIRIERE	30/09/2016	17/10/2016	false	false	false	false	false	false	PE3151	PE3154	30/09/2016	PE3151	7830.0	0.0	6120.0	0.0	180.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1188.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	01/10/2016	PE3151	49260.0	49260.0	49260.0	49260.0	49260.0	49260.0	49260.0	49260.0	49260.0	49260.0	49260.0	49260.0	49260.0	49260.0	49260.0	49260.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	02/10/2016	PE3151	19440.0	19440.0	19440.0	19440.0	19440.0	19440.0	19440.0	19440.0	19440.0	19440.0	19440.0	19440.0	19440.0	19440.0	19440.0	19440.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	03/10/2016	PE3151	13170.0	13170.0	13170.0	13170.0	13170.0	13170.0	13170.0	13170.0	13170.0	13170.0	13170.0	13170.0	13170.0	13170.0	13170.0	13170.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	04/10/2016	PE3151	54150.0	54150.0	54150.0	54150.0	54150.0	54150.0	54150.0	54150.0	54150.0	54150.0	54150.0	54150.0	54150.0	54150.0	54150.0	54150.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	05/10/2016	PE3152	57390.0	57390.0	57390.0	57390.0	57390.0	57390.0	57390.0	57390.0	57390.0	57390.0	57390.0	57390.0	57390.0	57390.0	57390.0	57390.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	06/10/2016	PE3152	84870.0	84870.0	84870.0	84870.0	84870.0	84870.0	84870.0	84870.0	84870.0	84870.0	84870.0	84870.0	84870.0	84870.0	84870.0	84870.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	07/10/2016	PE3152	21810.0	21810.0	21810.0	21810.0	21810.0	21810.0	21810.0	21810.0	21810.0	21810.0	21810.0	21810.0	21810.0	21810.0	21810.0	21810.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	08/10/2016	PE3152	23610.0	23610.0	23610.0	23610.0	23610.0	23610.0	23610.0	23610.0	23610.0	23610.0	23610.0	23610.0	23610.0	23610.0	23610.0	23610.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	09/10/2016	PE3152	67380.0	67380.0	67380.0	67380.0	67380.0	67380.0	67380.0	67380.0	67380.0	67380.0	67380.0	67380.0	67380.0	67380.0	67380.0	67380.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	10/10/2016	PE3153	10710.0	10710.0	10710.0	10710.0	10710.0	10710.0	10710.0	10710.0	10710.0	10710.0	10710.0	10710.0	10710.0	10710.0	10710.0	10710.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	11/10/2016	PE3153	19170.0	19170.0	19170.0	19170.0	19170.0	19170.0	19170.0	19170.0	19170.0	19170.0	19170.0	19170.0	19170.0	19170.0	19170.0	19170.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	12/10/2016	PE3153	36240.0	36240.0	36240.0	36240.0	36240.0	36240.0	36240.0	36240.0	36240.0	36240.0	36240.0	36240.0	36240.0	36240.0	36240.0	36240.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	13/10/2016	PE3153	25170.0	25170.0	25170.0	25170.0	25170.0	25170.0	25170.0	25170.0	25170.0	25170.0	25170.0	25170.0	25170.0	25170.0	25170.0	25170.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	14/10/2016	PE3153	54450.0	54450.0	54450.0	54450.0	54450.0	54450.0	54450.0	54450.0	54450.0	54450.0	54450.0	54450.0	54450.0	54450.0	54450.0	54450.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	15/10/2016	PE3154	15630.0	15630.0	15630.0	15630.0	15630.0	15630.0	15630.0	15630.0	15630.0	15630.0	15630.0	15630.0	15630.0	15630.0	15630.0	15630.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	16/10/2016	PE3154	6570.0	6570.0	6570.0	6570.0	6570.0	6570.0	6570.0	6570.0	6570.0	6570.0	6570.0	6570.0	6570.0	6570.0	6570.0	6570.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	17/10/2016	PE3154	29340.0	29340.0	29340.0	29340.0	29340.0	29340.0	29340.0	29340.0	29340.0	29340.0	29340.0	29340.0	29340.0	29340.0	29340.0	29340.0	PE
Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin
MARREE	HAUTIRIERE	18/10/2016	31/10/2016	false	false	false	false	false	false	PE1858	PE1860	18/10/2016	PE1858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	216.0	756.0	1161.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	19/10/2016	PE1858	14790.0	14790.0	14790.0	14790.0	14790.0	14790.0	14790.0	14790.0	14790.0	14790.0	14790.0	14790.0	14790.0	14790.0	14790.0	14790.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	20/10/2016	PE1858	9300.0	9300.0	9300.0	9300.0	9300.0	9300.0	9300.0	9300.0	9300.0	9300.0	9300.0	9300.0	9300.0	9300.0	9300.0	9300.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	21/10/2016	PE1858	2190.0	2190.0	2190.0	2190.0	2190.0	2190.0	2190.0	2190.0	2190.0	2190.0	2190.0	2190.0	2190.0	2190.0	2190.0	2190.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	22/10/2016	PE1858	3810.0	3810.0	3810.0	3810.0	3810.0	3810.0	3810.0	3810.0	3810.0	3810.0	3810.0	3810.0	3810.0	3810.0	3810.0	3810.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	23/10/2016	PE1859	3390.0	3390.0	3390.0	3390.0	3390.0	3390.0	3390.0	3390.0	3390.0	3390.0	3390.0	3390.0	3390.0	3390.0	3390.0	3390.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	24/10/2016	PE1859	11580.0	11580.0	11580.0	11580.0	11580.0	11580.0	11580.0	11580.0	11580.0	11580.0	11580.0	11580.0	11580.0	11580.0	11580.0	11580.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	25/10/2016	PE1859	8940.0	8940.0	8940.0	8940.0	8940.0	8940.0	8940.0	8940.0	8940.0	8940.0	8940.0	8940.0	8940.0	8940.0	8940.0	8940.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	26/10/2016	PE1859	10920.0	10920.0	10920.0	10920.0	10920.0	10920.0	10920.0	10920.0	10920.0	10920.0	10920.0	10920.0	10920.0	10920.0	10920.0	10920.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	27/10/2016	PE1859	79830.0	79830.0	79830.0	79830.0	79830.0	79830.0	79830.0	79830.0	79830.0	79830.0	79830.0	79830.0	79830.0	79830.0	79830.0	79830.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	28/10/2016	PE1860	90000.0	90000.0	90000.0	90000.0	90000.0	90000.0	90000.0	90000.0	90000.0	90000.0	90000.0	90000.0	90000.0	90000.0	90000.0	90000.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	29/10/2016	PE1860	7170.0	7170.0	7170.0	7170.0	7170.0	7170.0	7170.0	7170.0	7170.0	7170.0	7170.0	7170.0	7170.0	7170.0	7170.0	7170.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	30/10/2016	PE1860	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	31/10/2016	PE1860	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin
MARREE	HAUTIRIERE	10/10/2016	24/10/2016	false	false	false	false	false	false	PE2008	PE2010	10/10/2016	PE2008	0.0	0.0	0.0	0.0	0.0	0.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1510.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	11/10/2016	PE2008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	12/10/2016	PE2008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	13/10/2016	PE2008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	14/10/2016	PE2008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	15/10/2016	PE2009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	16/10/2016	PE2009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	17/10/2016	PE2009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	18/10/2016	PE2009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	19/10/2016	PE2009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	20/10/2016	PE2010	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	21/10/2016	PE2010	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	22/10/2016	PE2010	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	23/10/2016	PE2010	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	24/10/2016	PE2010	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin
MARREE	HAUTIRIERE	10/10/2016	02/11/2016	false	false	false	false	false	false	PE2058	PE2062	10/10/2016	PE2058	0.0	0.0	0.0	0.0	0.0	0.0	2000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3400.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	11/10/2016	PE2058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	12/10/2016	PE2058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	13/10/2016	PE2058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	14/10/2016	PE2058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
